close,open,high,low,volume
1289.26000000,1288.04000000,1290.00000000,1286.26000000,854.55960000
1294.57000000,1289.26000000,1294.95000000,1289.16000000,721.26311000
1292.97000000,1294.47000000,1294.86000000,1291.46000000,420.81161000
1292.20000000,1292.97000000,1292.98000000,1290.91000000,305.72443000
1292.27000000,1292.21000000,1292.81000000,1290.40000000,339.33759000
1291.71000000,1292.26000000,1292.37000000,1289.26000000,781.21673000
1292.23000000,1291.72000000,1293.32000000,1291.43000000,476.27839000
1291.67000000,1292.23000000,1292.30000000,1290.47000000,258.97077000
1291.48000000,1291.67000000,1293.12000000,1291.01000000,269.62469000
1289.89000000,1291.49000000,1291.88000000,1289.26000000,285.56626000
1289.30000000,1289.97000000,1291.15000000,1288.94000000,371.81289000
1289.15000000,1289.26000000,1290.01000000,1288.78000000,289.36829000
1286.29000000,1289.15000000,1289.71000000,1285.39000000,691.38280000
1287.48000000,1286.29000000,1287.99000000,1285.62000000,591.60982000
1287.34000000,1287.45000000,1287.48000000,1285.56000000,540.72312000
1285.48000000,1287.34000000,1287.71000000,1285.27000000,553.35078000
1286.84000000,1285.61000000,1287.33000000,1285.29000000,327.36970000
1286.81000000,1286.87000000,1287.50000000,1286.52000000,174.73395000
1288.45000000,1286.81000000,1289.71000000,1286.51000000,334.94145000
1290.72000000,1288.45000000,1291.41000000,1288.45000000,438.04028000
1295.29000000,1290.83000000,1296.16000000,1290.83000000,1253.21748000
1296.04000000,1295.29000000,1296.32000000,1295.15000000,1000.17529000
1301.71000000,1296.04000000,1302.00000000,1296.04000000,2986.68554000
1302.14000000,1302.00000000,1302.56000000,1299.57000000,1464.00453000
1300.24000000,1302.05000000,1302.05000000,1299.32000000,689.68388000
1303.93000000,1300.19000000,1304.16000000,1300.19000000,991.10269000
1307.08000000,1303.93000000,1307.30000000,1303.82000000,1747.21150000
1304.99000000,1306.97000000,1307.77000000,1303.76000000,814.15266000
1307.49000000,1304.99000000,1309.28000000,1304.35000000,913.34743000
1305.86000000,1307.34000000,1307.71000000,1305.85000000,892.62048000
1309.65000000,1305.85000000,1310.73000000,1305.85000000,2280.83172000
1306.22000000,1309.65000000,1309.66000000,1306.18000000,631.24507000
1307.71000000,1306.23000000,1310.39000000,1306.23000000,1330.81661000
1307.60000000,1307.71000000,1309.32000000,1307.31000000,824.77725000
1305.88000000,1307.67000000,1307.92000000,1305.87000000,295.01802000
1306.02000000,1305.88000000,1308.24000000,1305.85000000,515.22028000
1306.06000000,1306.02000000,1306.91000000,1305.10000000,837.52108000
1305.82000000,1306.30000000,1306.30000000,1305.64000000,301.65806000
1305.22000000,1305.82000000,1306.82000000,1305.22000000,480.03946000
1303.22000000,1305.24000000,1306.00000000,1303.04000000,674.71900000
1304.86000000,1303.22000000,1306.46000000,1303.03000000,909.49027000
1304.79000000,1304.83000000,1306.49000000,1304.78000000,663.86036000
1305.32000000,1304.79000000,1306.08000000,1304.71000000,445.88465000
1302.97000000,1305.32000000,1305.32000000,1302.21000000,610.64627000
1302.82000000,1302.97000000,1303.43000000,1302.21000000,843.98167000
1305.88000000,1302.99000000,1305.88000000,1302.66000000,475.79658000
1301.71000000,1305.71000000,1305.91000000,1301.68000000,447.92631000
1299.92000000,1301.72000000,1302.00000000,1299.48000000,790.43163000
1300.91000000,1299.71000000,1302.39000000,1299.50000000,934.66125000
1300.00000000,1300.92000000,1303.45000000,1299.23000000,868.87278000
1300.52000000,1300.00000000,1301.62000000,1299.26000000,612.66442000
1302.73000000,1300.52000000,1302.87000000,1300.52000000,463.92655000
1301.61000000,1302.74000000,1303.02000000,1301.01000000,337.10550000
1301.95000000,1301.61000000,1302.02000000,1301.24000000,270.85207000
1300.79000000,1301.96000000,1302.11000000,1300.78000000,289.60465000
1303.10000000,1300.79000000,1303.10000000,1300.54000000,310.75158000
1303.85000000,1303.12000000,1305.00000000,1303.12000000,388.95797000
1303.11000000,1303.85000000,1304.11000000,1303.01000000,235.70265000
1302.59000000,1303.11000000,1303.71000000,1302.48000000,318.53060000
1303.21000000,1302.60000000,1304.02000000,1302.60000000,308.93719000
1302.93000000,1303.04000000,1303.93000000,1302.32000000,394.37067000
1300.65000000,1302.93000000,1302.95000000,1300.64000000,455.56770000
1301.20000000,1300.67000000,1302.99000000,1300.67000000,484.08845000
1298.32000000,1301.20000000,1301.20000000,1298.01000000,662.83498000
1293.36000000,1298.27000000,1299.46000000,1293.11000000,3148.52727000
1290.00000000,1293.37000000,1293.62000000,1289.65000000,2856.52750000
1280.99000000,1289.91000000,1289.93000000,1279.00000000,7651.67452000
1283.19000000,1281.21000000,1286.30000000,1279.53000000,3040.33583000
1284.38000000,1283.49000000,1285.00000000,1282.35000000,1129.52312000
1283.60000000,1284.42000000,1284.46000000,1281.02000000,1102.55761000
1282.99000000,1283.87000000,1284.65000000,1281.32000000,1216.40626000
1283.74000000,1283.18000000,1284.21000000,1282.12000000,629.11686000
1284.56000000,1283.90000000,1284.56000000,1283.15000000,530.09380000
1285.74000000,1284.56000000,1286.69000000,1284.54000000,439.26105000
1287.58000000,1285.74000000,1287.99000000,1285.62000000,717.54127000
1288.26000000,1287.57000000,1289.13000000,1287.22000000,489.88918000
1287.45000000,1288.42000000,1288.99000000,1287.19000000,761.26316000
1283.00000000,1287.43000000,1287.67000000,1283.00000000,895.58207000
1282.32000000,1283.00000000,1283.78000000,1282.02000000,831.79952000
1283.80000000,1282.32000000,1286.22000000,1282.28000000,577.32975000
1283.69000000,1283.55000000,1284.78000000,1283.16000000,287.60903000
1286.20000000,1283.69000000,1286.97000000,1283.68000000,555.62485000
1286.08000000,1286.32000000,1286.57000000,1282.60000000,659.31379000
1285.28000000,1286.18000000,1286.48000000,1284.83000000,527.98192000
1285.67000000,1285.29000000,1285.94000000,1284.57000000,378.77476000
1286.35000000,1285.71000000,1286.93000000,1285.71000000,303.35798000
1286.22000000,1286.35000000,1286.64000000,1285.41000000,298.25912000
1285.20000000,1286.16000000,1286.30000000,1284.12000000,608.25769000
1286.89000000,1285.22000000,1286.90000000,1284.94000000,563.05389000
1287.28000000,1286.89000000,1287.32000000,1285.23000000,248.51274000
1287.37000000,1287.22000000,1287.57000000,1285.93000000,286.91286000
1286.24000000,1287.38000000,1287.38000000,1284.86000000,641.18866000
1287.26000000,1286.25000000,1287.37000000,1286.15000000,375.79143000
1289.74000000,1287.27000000,1290.84000000,1287.19000000,1368.38701000
1287.77000000,1289.74000000,1290.27000000,1287.77000000,741.55724000
1283.92000000,1287.77000000,1287.97000000,1283.82000000,846.50669000
1287.15000000,1283.91000000,1288.15000000,1283.91000000,660.99098000
1287.78000000,1287.15000000,1289.59000000,1287.15000000,800.24703000
1282.65000000,1287.78000000,1287.80000000,1282.65000000,733.98124000
1281.22000000,1282.66000000,1283.21000000,1279.28000000,1482.29202000
1278.23000000,1281.21000000,1281.22000000,1277.00000000,1563.32447000
1279.81000000,1278.61000000,1280.29000000,1278.09000000,1025.75566000
1277.56000000,1279.81000000,1279.84000000,1277.00000000,1252.86621000
1277.91000000,1277.41000000,1278.00000000,1276.83000000,612.03082000
1276.70000000,1277.91000000,1278.23000000,1276.00000000,1234.21764000
1276.43000000,1276.70000000,1277.25000000,1276.00000000,1088.42007000
1273.90000000,1276.48000000,1276.65000000,1268.94000000,5247.28680000
1269.32000000,1273.66000000,1273.66000000,1268.40000000,2535.37991000
1266.74000000,1269.19000000,1270.34000000,1265.00000000,2463.97526000
1270.41000000,1266.74000000,1272.00000000,1266.74000000,2503.71693000
1271.74000000,1270.69000000,1273.30000000,1270.15000000,945.60975000
1273.73000000,1271.74000000,1274.16000000,1271.55000000,1031.94729000
1272.47000000,1273.74000000,1276.00000000,1272.31000000,1081.21589000
1273.77000000,1272.48000000,1274.33000000,1271.21000000,873.29237000
1270.56000000,1273.80000000,1274.42000000,1270.48000000,743.10925000
1266.01000000,1270.55000000,1270.56000000,1265.44000000,2021.34895000
1269.96000000,1265.90000000,1270.89000000,1265.15000000,1935.34803000
1269.56000000,1269.61000000,1269.75000000,1267.03000000,1140.84222000
1264.65000000,1269.57000000,1269.60000000,1264.13000000,1852.17958000
1266.48000000,1264.50000000,1267.68000000,1262.00000000,2448.65683000
1262.06000000,1266.36000000,1266.60000000,1261.59000000,1935.26643000
1264.80000000,1262.03000000,1265.06000000,1260.10000000,3125.80096000
1261.96000000,1264.79000000,1265.93000000,1260.87000000,1400.84073000
1261.64000000,1261.97000000,1264.21000000,1261.45000000,1969.36900000
1261.53000000,1261.52000000,1262.92000000,1259.67000000,1861.05806000
1265.92000000,1261.53000000,1266.65000000,1259.55000000,2417.38030000
1264.34000000,1265.92000000,1265.92000000,1262.95000000,1083.31903000
1266.28000000,1264.13000000,1267.04000000,1264.00000000,1155.58945000
1269.12000000,1266.25000000,1270.38000000,1266.25000000,1359.68512000
1266.10000000,1269.04000000,1269.12000000,1265.70000000,882.38480000
1258.63000000,1266.24000000,1266.31000000,1257.13000000,1811.85477000
1255.90000000,1258.81000000,1261.93000000,1255.28000000,2256.12016000
1256.85000000,1255.71000000,1257.77000000,1255.00000000,2388.69949000
1255.61000000,1257.00000000,1258.87000000,1254.00000000,2042.82188000
1252.71000000,1255.61000000,1255.62000000,1252.00000000,2617.71118000
1252.61000000,1252.61000000,1254.99000000,1251.00000000,3230.06247000
1252.91000000,1252.61000000,1254.93000000,1251.03000000,2001.51949000
1253.96000000,1252.92000000,1254.62000000,1252.11000000,1372.38916000
1254.59000000,1253.94000000,1256.00000000,1253.75000000,1761.11666000
1252.79000000,1254.81000000,1256.50000000,1252.00000000,2088.25768000
1254.00000000,1252.79000000,1257.49000000,1252.12000000,1815.59033000
1254.63000000,1254.18000000,1255.87000000,1253.54000000,662.31232000
1250.59000000,1254.63000000,1254.63000000,1250.50000000,2536.18936000
1254.00000000,1250.58000000,1254.58000000,1250.00000000,3607.13961000
1255.02000000,1253.99000000,1258.01000000,1252.83000000,3607.16470000
1256.75000000,1255.01000000,1257.21000000,1253.98000000,1398.88940000
1256.05000000,1256.75000000,1256.76000000,1253.68000000,1795.48757000
1253.81000000,1255.87000000,1256.27000000,1253.05000000,1032.61391000
1253.82000000,1253.82000000,1254.95000000,1253.14000000,750.90738000
1254.87000000,1253.81000000,1254.87000000,1250.00000000,3864.93369000
1256.86000000,1254.87000000,1260.90000000,1254.21000000,4526.45008000
1259.44000000,1256.57000000,1260.15000000,1256.57000000,1066.90761000
1258.26000000,1259.44000000,1259.61000000,1256.63000000,1896.19370000
1262.19000000,1258.28000000,1263.50000000,1258.28000000,2134.05620000
1258.84000000,1262.19000000,1262.28000000,1258.43000000,1649.77892000
1255.94000000,1258.83000000,1258.83000000,1255.07000000,986.23971000
1262.26000000,1255.85000000,1262.57000000,1255.57000000,1117.55635000
1264.76000000,1262.56000000,1266.71000000,1262.12000000,1847.91941000
1267.52000000,1264.75000000,1267.95000000,1263.72000000,1572.11351000
1266.97000000,1267.59000000,1268.95000000,1265.68000000,1919.66013000
1266.35000000,1266.96000000,1266.98000000,1264.96000000,1128.29729000
1263.92000000,1266.35000000,1266.72000000,1263.91000000,1533.49518000
1264.69000000,1263.92000000,1265.73000000,1263.91000000,780.87780000
1268.55000000,1264.78000000,1269.13000000,1264.51000000,1075.03721000
1267.20000000,1268.55000000,1269.43000000,1266.74000000,961.63877000
1267.43000000,1267.20000000,1267.79000000,1265.28000000,743.32450000
1271.00000000,1267.43000000,1271.19000000,1267.43000000,1734.95672000
1271.68000000,1270.99000000,1272.00000000,1270.40000000,1494.27941000
1273.71000000,1271.63000000,1274.45000000,1270.11000000,1786.95401000
1271.42000000,1273.71000000,1274.51000000,1271.00000000,2162.54058000
1269.78000000,1271.48000000,1271.71000000,1269.39000000,924.90464000
1268.40000000,1269.73000000,1269.77000000,1267.52000000,1077.19585000
1266.68000000,1268.40000000,1268.99000000,1266.54000000,765.94563000
1269.35000000,1266.57000000,1270.38000000,1266.51000000,1500.82860000
1266.83000000,1269.32000000,1269.48000000,1266.82000000,428.65291000
1261.94000000,1266.89000000,1267.09000000,1260.50000000,1633.30485000
1262.01000000,1261.88000000,1262.81000000,1261.23000000,766.47289000
1264.01000000,1262.15000000,1265.97000000,1261.72000000,795.60031000
1265.70000000,1264.01000000,1268.25000000,1263.94000000,874.79791000
1267.01000000,1265.71000000,1267.07000000,1264.57000000,550.28607000
1269.06000000,1267.00000000,1269.61000000,1267.00000000,695.49918000
1266.25000000,1269.07000000,1269.49000000,1266.01000000,600.24267000
1268.71000000,1266.02000000,1268.84000000,1265.91000000,399.15277000
1272.81000000,1268.66000000,1272.99000000,1268.66000000,953.06133000
1271.01000000,1272.81000000,1272.81000000,1270.10000000,1643.12176000
1266.95000000,1271.05000000,1271.05000000,1265.36000000,1774.35501000
1265.47000000,1267.01000000,1267.10000000,1263.83000000,1600.67526000
1274.60000000,1265.46000000,1275.10000000,1265.28000000,2942.66115000
1275.66000000,1274.60000000,1277.73000000,1274.42000000,2454.76295000
1273.71000000,1275.40000000,1277.36000000,1273.00000000,2056.90200000
1272.00000000,1273.73000000,1275.61000000,1270.75000000,2025.47070000
1272.55000000,1271.99000000,1273.60000000,1271.18000000,867.98970000
1269.88000000,1272.48000000,1272.48000000,1268.90000000,1290.35809000
1268.76000000,1270.11000000,1271.33000000,1267.47000000,938.62881000
1268.09000000,1268.77000000,1271.19000000,1267.04000000,1228.69721000
1268.70000000,1268.09000000,1269.60000000,1267.19000000,874.59043000
1271.47000000,1268.70000000,1272.19000000,1268.70000000,1627.85305000
1271.55000000,1271.54000000,1273.30000000,1271.01000000,576.21782000
1271.48000000,1271.25000000,1272.25000000,1270.17000000,889.63402000
1272.39000000,1271.23000000,1272.39000000,1269.83000000,770.84455000
1268.37000000,1272.39000000,1272.50000000,1268.37000000,1300.45645000
1270.08000000,1268.51000000,1271.20000000,1267.00000000,938.97217000
1272.58000000,1270.09000000,1274.15000000,1269.81000000,1444.22067000
1269.81000000,1272.59000000,1273.25000000,1268.63000000,964.42492000
1269.30000000,1269.82000000,1270.50000000,1268.00000000,1407.12754000
1270.60000000,1269.31000000,1271.29000000,1268.50000000,623.38367000
1272.70000000,1270.74000000,1273.57000000,1270.16000000,729.94861000
1274.77000000,1272.69000000,1278.61000000,1272.17000000,3505.98550000
1273.89000000,1274.99000000,1275.82000000,1273.34000000,960.05386000
1273.42000000,1273.78000000,1275.00000000,1272.70000000,1115.37016000
1273.88000000,1273.42000000,1274.41000000,1272.70000000,1021.54808000
1274.47000000,1273.88000000,1274.56000000,1273.28000000,405.80280000
1278.17000000,1274.47000000,1278.17000000,1274.19000000,1190.32364000
1279.31000000,1278.16000000,1280.21000000,1276.53000000,1801.16627000
1279.79000000,1279.30000000,1280.00000000,1277.55000000,1475.66899000
1276.53000000,1279.52000000,1279.78000000,1275.97000000,1070.31002000
1274.08000000,1276.52000000,1276.53000000,1274.08000000,674.37627000
1273.74000000,1274.08000000,1274.96000000,1272.98000000,1188.61620000
1274.09000000,1273.57000000,1275.48000000,1273.22000000,884.45080000
1275.11000000,1273.89000000,1275.29000000,1273.01000000,1099.55332000
1274.42000000,1275.11000000,1275.16000000,1273.32000000,675.66909000
1273.64000000,1274.42000000,1274.51000000,1273.13000000,716.92317000
1274.85000000,1273.64000000,1277.23000000,1273.01000000,1872.99654000
1275.00000000,1274.81000000,1275.00000000,1272.05000000,1241.96361000
1274.29000000,1275.00000000,1275.31000000,1273.75000000,923.99902000
1273.57000000,1274.24000000,1274.60000000,1272.53000000,1181.53252000
1272.34000000,1273.57000000,1273.72000000,1272.00000000,1661.14349000
1268.47000000,1272.34000000,1272.71000000,1267.75000000,4788.81637000
1269.06000000,1268.34000000,1269.21000000,1267.45000000,1243.65291000
1270.27000000,1269.06000000,1270.89000000,1268.86000000,1012.82215000
1271.32000000,1270.22000000,1271.96000000,1269.52000000,847.11256000
1267.29000000,1271.31000000,1271.31000000,1267.29000000,1479.75652000
1263.60000000,1267.59000000,1267.65000000,1263.24000000,2441.97857000
1262.67000000,1263.61000000,1264.00000000,1260.17000000,3231.08588000
1262.00000000,1262.86000000,1264.30000000,1260.89000000,1886.99973000
1262.95000000,1261.99000000,1264.60000000,1261.52000000,1335.23462000
1263.46000000,1262.91000000,1264.36000000,1261.38000000,1649.81957000
1263.59000000,1263.63000000,1264.89000000,1262.43000000,844.85947000
1264.33000000,1263.43000000,1264.77000000,1261.99000000,879.74705000
1265.40000000,1264.33000000,1265.66000000,1262.62000000,791.61300000
1265.10000000,1265.40000000,1265.40000000,1263.34000000,768.68178000
1266.62000000,1265.10000000,1266.97000000,1263.16000000,626.90457000
1266.98000000,1266.51000000,1266.99000000,1263.45000000,1140.60090000
1271.44000000,1266.99000000,1271.47000000,1266.42000000,2875.22803000
1275.99000000,1271.44000000,1276.00000000,1270.72000000,1117.34623000
1279.80000000,1276.00000000,1279.99000000,1273.03000000,2848.17233000
1283.47000000,1279.78000000,1287.10000000,1279.78000000,6266.53884000
1287.33000000,1283.69000000,1287.93000000,1282.68000000,2595.87731000
1285.92000000,1287.33000000,1288.00000000,1284.33000000,2355.94385000
1288.44000000,1285.91000000,1288.85000000,1285.91000000,3443.64267000
1292.93000000,1288.34000000,1292.95000000,1288.34000000,2717.87144000
1294.43000000,1292.91000000,1295.55000000,1291.11000000,3176.74564000
1294.24000000,1294.47000000,1297.00000000,1292.50000000,3313.26970000
1290.44000000,1294.27000000,1294.40000000,1290.43000000,1298.66192000
1290.62000000,1290.44000000,1292.63000000,1288.15000000,1720.25951000
1291.02000000,1290.61000000,1292.31000000,1289.48000000,1656.34803000
1294.32000000,1291.09000000,1294.54000000,1290.02000000,1029.05782000
1299.39000000,1294.15000000,1299.99000000,1292.73000000,2035.99400000
1298.25000000,1299.12000000,1302.38000000,1297.02000000,3111.47985000
1296.39000000,1298.26000000,1298.26000000,1295.34000000,1997.06205000
1296.64000000,1296.39000000,1297.56000000,1295.08000000,801.25235000
1295.26000000,1296.66000000,1296.76000000,1295.00000000,1028.20192000
1292.89000000,1295.26000000,1295.46000000,1292.07000000,1205.90648000
1293.29000000,1292.89000000,1294.05000000,1291.67000000,962.80479000
1292.34000000,1293.26000000,1294.09000000,1291.61000000,845.46587000
1291.83000000,1292.32000000,1292.92000000,1291.72000000,524.28153000
1289.21000000,1291.72000000,1291.85000000,1289.20000000,1309.08229000
1288.23000000,1289.21000000,1290.00000000,1286.95000000,1751.44971000
1290.00000000,1288.17000000,1291.65000000,1287.88000000,1753.02527000
1289.57000000,1290.00000000,1290.20000000,1288.27000000,581.24684000
1292.45000000,1289.57000000,1294.12000000,1289.45000000,1377.50461000
1288.53000000,1292.44000000,1292.44000000,1287.69000000,1088.08729000
1289.00000000,1288.53000000,1289.09000000,1287.35000000,477.56555000
1288.59000000,1289.19000000,1292.85000000,1288.49000000,960.97966000
1290.06000000,1288.51000000,1292.00000000,1288.30000000,906.99208000
1288.52000000,1290.09000000,1290.09000000,1288.30000000,657.84271000
1287.01000000,1288.52000000,1289.29000000,1287.00000000,1012.32707000
1287.69000000,1287.00000000,1288.10000000,1286.28000000,925.00475000
1285.07000000,1287.63000000,1287.63000000,1285.00000000,477.99078000
1285.83000000,1285.07000000,1287.19000000,1284.70000000,859.69864000
1286.84000000,1285.83000000,1288.32000000,1285.83000000,564.68762000
1285.12000000,1286.84000000,1286.85000000,1284.66000000,654.49360000
1288.94000000,1285.04000000,1288.94000000,1284.84000000,764.12063000
1293.97000000,1288.94000000,1295.00000000,1288.28000000,1807.51587000
1290.10000000,1294.07000000,1294.19000000,1289.79000000,946.06261000
1286.00000000,1290.10000000,1290.31000000,1286.00000000,813.44332000
1282.49000000,1286.01000000,1286.04000000,1280.19000000,1715.57561000
1277.97000000,1282.57000000,1283.20000000,1276.64000000,2778.84314000
1276.45000000,1278.28000000,1278.83000000,1276.45000000,1578.82081000
1270.30000000,1276.73000000,1276.76000000,1265.99000000,6159.19388000
1267.02000000,1269.86000000,1271.67000000,1265.97000000,2226.60767000
1271.06000000,1267.06000000,1271.30000000,1267.06000000,1554.46209000
1272.70000000,1271.06000000,1272.90000000,1270.61000000,905.46286000
1264.72000000,1272.71000000,1272.91000000,1262.50000000,3686.99858000
1262.61000000,1264.72000000,1265.71000000,1259.90000000,5704.64511000
1254.74000000,1262.60000000,1263.14000000,1254.74000000,4364.28839000
1259.70000000,1254.73000000,1260.56000000,1254.53000000,2699.26724000
1261.56000000,1259.69000000,1262.81000000,1258.39000000,1372.29814000
1260.35000000,1261.80000000,1262.17000000,1258.32000000,1161.81096000
1254.71000000,1260.24000000,1260.34000000,1254.09000000,3779.14500000
1257.37000000,1254.66000000,1258.85000000,1252.53000000,3278.79978000
1251.01000000,1257.59000000,1257.59000000,1250.00000000,3671.09520000
1251.23000000,1251.01000000,1253.89000000,1248.00000000,5015.33771000
1251.38000000,1251.13000000,1252.63000000,1249.00000000,3671.84206000
1249.02000000,1251.35000000,1254.34000000,1245.00000000,10240.89081000
1254.26000000,1248.78000000,1257.50000000,1242.75000000,8025.51872000
1252.69000000,1254.08000000,1255.94000000,1251.23000000,3031.03793000
1251.12000000,1252.96000000,1256.52000000,1248.30000000,4624.47645000
1252.20000000,1251.11000000,1254.36000000,1251.01000000,2991.85859000
1254.72000000,1252.42000000,1256.26000000,1251.87000000,1586.56204000
1255.26000000,1254.70000000,1255.55000000,1249.90000000,4219.76293000
1262.59000000,1255.56000000,1264.86000000,1254.94000000,4286.19655000
1263.39000000,1262.89000000,1263.51000000,1259.61000000,2434.43195000
1269.05000000,1263.19000000,1269.95000000,1263.19000000,3839.90580000
1266.63000000,1269.07000000,1269.29000000,1265.69000000,2324.19849000
1268.57000000,1266.57000000,1269.96000000,1265.34000000,1945.95628000
1259.80000000,1268.62000000,1268.69000000,1258.61000000,3034.33426000
1258.21000000,1259.33000000,1263.00000000,1258.00000000,1769.62955000
1248.98000000,1258.20000000,1258.20000000,1245.01000000,7427.32667000
1248.55000000,1248.86000000,1252.08000000,1247.00000000,4013.01811000
1251.90000000,1248.57000000,1256.07000000,1247.69000000,3553.73500000
1251.72000000,1251.89000000,1253.72000000,1250.78000000,2254.93469000
1252.42000000,1251.36000000,1253.86000000,1249.53000000,1138.90266000
1254.86000000,1252.43000000,1256.98000000,1252.28000000,1338.78132000
1253.51000000,1254.95000000,1255.69000000,1251.83000000,934.22463000
1257.88000000,1253.51000000,1259.43000000,1252.25000000,1757.83512000
1256.76000000,1257.97000000,1258.87000000,1256.47000000,1198.18987000
1255.57000000,1256.75000000,1257.81000000,1254.56000000,625.77302000
1251.06000000,1255.55000000,1255.75000000,1250.00000000,1828.99237000
1257.68000000,1251.03000000,1259.80000000,1251.03000000,1564.11006000
1259.59000000,1257.63000000,1262.31000000,1257.62000000,1478.19368000
1259.95000000,1259.69000000,1261.43000000,1258.66000000,1614.07310000
1260.74000000,1259.95000000,1263.29000000,1249.44000000,2831.52140000
1257.11000000,1260.71000000,1260.74000000,1255.08000000,1205.20472000
1255.82000000,1257.13000000,1257.13000000,1253.40000000,1699.58232000
1263.07000000,1255.71000000,1263.48000000,1254.18000000,2021.64518000
1261.50000000,1263.10000000,1263.56000000,1259.00000000,1208.53686000
1263.81000000,1261.49000000,1263.81000000,1261.43000000,964.69657000
1269.38000000,1263.80000000,1269.42000000,1262.81000000,4013.86926000
1268.08000000,1269.38000000,1270.28000000,1265.00000000,2221.29307000
1269.76000000,1268.17000000,1271.57000000,1267.82000000,2394.43483000
1265.40000000,1269.75000000,1269.83000000,1264.81000000,2579.11273000
1264.65000000,1265.41000000,1266.51000000,1264.00000000,628.42404000
1264.26000000,1264.65000000,1266.05000000,1263.83000000,737.15512000
1265.85000000,1264.26000000,1265.85000000,1261.80000000,1159.46542000
1269.32000000,1265.85000000,1269.98000000,1264.08000000,1060.40924000
1264.81000000,1269.32000000,1269.42000000,1264.81000000,704.44452000
1265.34000000,1264.81000000,1267.62000000,1264.58000000,1751.55720000
1263.56000000,1265.24000000,1265.24000000,1262.78000000,1000.77227000
1263.20000000,1263.45000000,1264.25000000,1259.89000000,1887.58088000
1262.56000000,1262.99000000,1263.14000000,1259.99000000,3551.77152000
1265.88000000,1262.71000000,1267.74000000,1262.54000000,1075.84223000
1264.28000000,1265.88000000,1267.94000000,1263.99000000,1607.32539000
1263.45000000,1264.26000000,1264.26000000,1262.26000000,513.97870000
1262.38000000,1263.45000000,1265.38000000,1262.02000000,530.53476000
1262.19000000,1262.38000000,1265.26000000,1261.92000000,540.58038000
1262.00000000,1262.19000000,1263.03000000,1260.57000000,689.91673000
1262.95000000,1262.00000000,1263.50000000,1261.56000000,751.44783000
1264.31000000,1262.95000000,1265.00000000,1261.70000000,737.54952000
1265.01000000,1264.31000000,1267.82000000,1263.96000000,983.76438000
1265.43000000,1265.00000000,1266.39000000,1262.78000000,852.01399000
1268.00000000,1265.43000000,1268.96000000,1265.02000000,671.53954000
1264.38000000,1268.00000000,1268.72000000,1264.24000000,999.33737000
1263.99000000,1264.30000000,1265.72000000,1262.23000000,630.12192000
1264.73000000,1263.99000000,1265.11000000,1263.25000000,429.84347000
1258.30000000,1264.74000000,1264.74000000,1256.63000000,1826.87502000
1261.37000000,1258.01000000,1262.07000000,1258.00000000,843.69186000
1271.67000000,1261.36000000,1272.85000000,1260.54000000,3827.81945000
1274.78000000,1271.66000000,1277.00000000,1269.00000000,3466.09129000
1273.34000000,1274.79000000,1275.31000000,1271.71000000,2360.94247000
1274.90000000,1273.37000000,1276.51000000,1272.16000000,1775.12072000
1271.48000000,1274.92000000,1275.81000000,1271.14000000,1261.40451000
1272.38000000,1271.32000000,1272.74000000,1269.50000000,1197.57265000
1271.55000000,1272.46000000,1272.47000000,1270.97000000,1013.82715000
1272.49000000,1271.54000000,1272.49000000,1269.66000000,711.38312000
1277.69000000,1272.49000000,1278.14000000,1272.00000000,1808.21712000
1275.48000000,1277.69000000,1279.00000000,1275.48000000,1374.46089000
1276.81000000,1275.70000000,1277.57000000,1275.33000000,880.83678000
1274.07000000,1276.81000000,1277.01000000,1272.00000000,1367.25694000
1271.81000000,1274.06000000,1275.48000000,1271.53000000,934.26131000
1270.70000000,1271.77000000,1272.20000000,1268.99000000,1767.98924000
1267.00000000,1270.70000000,1270.78000000,1267.00000000,973.01046000
1266.45000000,1267.00000000,1267.48000000,1265.31000000,1571.22946000
1263.55000000,1266.25000000,1266.25000000,1261.72000000,2510.32888000
1264.25000000,1263.55000000,1264.81000000,1261.05000000,1006.23309000
1260.23000000,1264.35000000,1264.47000000,1258.06000000,1865.08812000
1261.10000000,1260.23000000,1262.30000000,1259.09000000,1327.27984000
1258.85000000,1260.96000000,1261.04000000,1256.68000000,1345.62391000
1262.82000000,1258.84000000,1263.38000000,1258.84000000,1145.79475000
1262.84000000,1262.82000000,1262.85000000,1259.35000000,1114.63036000
1261.64000000,1262.83000000,1263.00000000,1259.84000000,883.30749000
1264.49000000,1261.64000000,1265.08000000,1261.39000000,1454.82325000
1264.90000000,1264.43000000,1264.90000000,1263.07000000,593.39502000
1263.36000000,1264.90000000,1264.90000000,1262.45000000,666.43179000
1263.03000000,1263.34000000,1264.08000000,1262.24000000,657.63415000
1259.33000000,1263.05000000,1263.21000000,1258.03000000,1190.49363000
1259.04000000,1259.23000000,1260.00000000,1257.24000000,895.06098000
1260.48000000,1258.91000000,1262.00000000,1258.89000000,629.86799000
1259.08000000,1260.47000000,1260.65000000,1258.00000000,832.48447000
1255.16000000,1259.08000000,1259.08000000,1254.28000000,1985.42840000
1258.67000000,1254.94000000,1258.67000000,1252.76000000,1523.01550000
1262.01000000,1258.67000000,1262.73000000,1257.77000000,959.07435000
1255.48000000,1261.75000000,1261.75000000,1255.00000000,1065.73487000
1256.55000000,1255.48000000,1258.99000000,1254.67000000,1197.10709000
